time,onoff
1487226517,0
1487226761,1
1487226785,0
1487227777,1
1487227789,0
1487234934,1
1487234947,0
1487236007,1
1487236014,0
1487236018,1
1487236029,0
1487236200,1
1487236202,0
1487236289,1
1487236308,0
1487236332,1
1487236345,0
1487236428,1
1487236430,0
1487236460,1
1487231416,1
1487231443,0
1487231505,1
1487256911,1
1487256913,0
1487257023,1
1487257033,0
1487261155,1
1487261228,0
1487268674,1
1487268721,0
1487271884,1
1487272461,0
1487275960,1
1487275962,0
1487275962,1
1487275993,0
1487276001,1
1487277157,1
1487277157,0
1487297680,1
1487297683,0
1487304902,1
1487304923,0
1487306926,1
1487307507,0
1487308389,1
1487308580,0
1487309162,1
1487309163,0
1487321207,1
1487321220,0
1487321768,1
1487321804,0
1487321812,1
1487321821,0
1487321822,1
1487321831,0
1487321957,1
1487321975,0
1487322079,1
1487322089,0
1487322154,1
1487322158,0
1487340206,1
1487340208,0
1487340261,1
1487340284,0
1487340305,1
1487340308,0
1487340309,1
1487340331,0
1487340356,1
1487340359,0
1487340409,1
1487340419,0
1487340456,1
1487340461,0
1487340466,1
1487340469,0
1487340477,1
1487340487,0
1487340489,1
1487340523,0
1487340735,1
1487340746,0
1487340762,1
1487340764,0
1487340774,1
1487340782,0
1487340812,1
1487340900,0
1487313838,1
1487313842,0
1487313894,1
1487313917,0
1487314028,1
1487314072,0
1487336875,1
1487336891,0
1487318620,1
1487318630,0
1487332538,1
1487332601,0
1487333081,1
1487333114,0
1487310007,1
1487310021,0
1487327604,1
1487327617,0
1487311488,1
1487311514,0
1487311533,1
1487311612,0
1487337642,1
1487337649,0
1487337766,1
1487337791,0
1487338335,1
1487338337,0
1487341345,1
1487341512,0
1487342873,1
1487343159,0
1487344238,1
1487344267,0
1487344269,1
1487344280,0
1487344441,1
1487344505,0
1487344507,1
1487344519,0
1487319330,1
1487319341,0
1487319662,1
1487319892,0
1487323426,1
1487323431,0
1487322245,1
1487322254,0
1487322258,1
1487322260,0
1487322445,1
1487322592,0
1487322651,1
1487322661,0
1487322662,1
1487322669,0
1487322826,1
1487322836,0
1487322840,1
1487322853,0
1487322856,1
1487322869,0
1487322893,1
1487322896,0
1487323162,1
1487323164,0
1487323201,1
1487323260,0
1487345238,1
1487345481,0
1487316086,1
1487316096,0
1487316134,1
1487316151,0
1487330178,1
1487330189,0
1487345770,1
1487345781,0
1487347700,1
1487347791,0
1487350382,1
1487350661,0
1487351194,1
1487351419,0
1487351610,1
1487351625,0
1487351979,1
1487352011,0
1487359513,1
1487359524,0
1487363063,1
1487363064,0
1487363592,1
1487363604,0
1487363685,1
1487363698,0
1487363860,1
1487363990,0
1487364794,1
1487364796,0
1487368000,1
1487368013,0
1487368016,1
1487368778,0
1487368784,1
1487368798,0
1487395467,1
1487395477,0
1487397855,1
1487398210,0
1487398838,1
1487398848,0
1487400944,1
1487400946,0
1487401089,1
1487401180,0
1487404712,1
1487404718,0
1487406056,1
1487406058,0
1487407163,1
1487407198,0
1487408526,1
1487408539,0
1487408615,1
1487408627,0
1487408655,1
1487408657,0
1487413043,1
1487413170,0
1487413172,1
1487413183,0
1487411525,1
1487411528,0
1487411529,1
1487411543,0
1487409291,1
1487409340,0
1487409362,1
1487409416,0
1487409416,1
1487409430,0
1487415259,1
1487415269,0
1487420145,1
1487420155,0
1487421842,1
1487421990,0
1487424916,1
1487424927,0
1487424967,1
1487425011,0
1487425842,1
1487425848,0
1487425877,1
1487425961,0
1487426040,1
1487426045,0
1487431113,1
1487431178,0
1487431182,1
1487431186,0
1487431186,1
1487431227,0
1487431251,1
1487431262,0
1487431275,1
1487431286,0
1487431321,1
1487431339,0
1487431880,1
1487431895,0
1487432137,1
1487432150,0
1487432170,1
1487432183,0
1487432403,1
1487432405,0
1487432740,1
1487432749,0
1487433426,1
1487433440,0
1487434251,1
1487434294,0
1487434437,1
1487434447,0
1487435085,1
1487435096,0
1487435235,1
1487435255,0
1487435338,1
1487435340,0
1487436454,1
1487436487,0
1487436865,1
1487436886,0
1487437020,1
1487437023,0
1487447601,1
1487447650,0
1487444976,1
1487445003,0
1487457277,1
1487457306,0
1487457307,1
1487457318,0
1487457432,1
1487438270,1
1487438287,0
1487438446,1
1487438448,0
1487455179,1
1487455187,0
1487455751,1
1487455854,0
1487455893,1
1487455989,0
1487456097,1
1487456218,0
1487456251,1
1487456435,0
1487442353,1
1487442368,0
1487442548,1
1487442552,0
1487437921,1
1487437959,0
1487438657,1
1487438677,0
1487438683,1
1487438688,0
1487438750,1
1487438781,0
1487439423,1
1487439441,0
1487449586,1
1487449764,0
1487457432,0
1487459014,1
1487459033,0
1487488786,1
1487488787,0
1487489306,1
1487489713,0
1487490200,1
1487490414,0
1487490525,1
1487490648,0
1487493580,1
1487493589,0
1487493605,1
1487493612,0
1487493630,1
1487493772,0
1487493815,1
1487494094,0
1487494445,1
1487494484,0
1487498690,1
1487499049,0
1487500252,1
1487500380,0
1487500680,1
1487500695,0
1487503644,1
1487503654,0
1487504204,1
1487504337,0
1487504712,1
1487504721,0
1487504811,1
1487505094,0
1487510915,1
1487510918,0
1487511937,1
1487512609,0
1487513536,1
1487513826,0
1487513829,1
1487513863,0
1487516596,1
1487516607,0
1487518798,1
1487518808,0
1487521390,1
1487521449,0
1487521572,1
1487521583,0
1487525675,1
1487525851,0
1487526140,1
1487526154,0
1487529677,1
1487529684,0
1487531010,1
1487531021,0
1487531781,1
1487531787,0
1487531868,1
1487531883,0
1487531890,1
1487531903,0
1487535072,1
1487535073,0
1487535180,1
1487535742,0
1487535750,1
1487535763,0
1487548903,1
1487548913,0
1487558861,1
1487558872,0
1487564102,1
1487564122,0
1487566537,1
1487567105,0
1487567932,1
1487567956,0
1487568943,1
1487568963,0
1487569324,1
1487569341,0
1487602069,1
1487602091,0
1487602445,1
1487602460,0
1487587428,0
1487587812,1
1487587815,0
1487587822,1
1487587833,0
1487587864,1
1487587867,0
1487587940,1
1487588118,0
1487588150,1
1487588235,0
1487588261,1
1487588273,0
1487588343,1
1487588354,0
1487581289,1
1487581294,0
1487581640,1
1487581715,0
1487581717,1
1487581734,0
1487603205,1
1487603214,0
1487584694,1
1487584706,0
1487584707,1
1487584728,0
1487584823,1
1487584828,0
1487584840,1
1487584961,0
1487595831,1
1487595855,0
1487596216,1
1487596223,0
1487596947,1
1487596966,0
1487596967,1
1487596981,0
1487597169,1
1487597170,0
1487594417,0
1487594459,1
1487594463,0
1487594516,1
1487594530,0
1487594533,1
1487594543,0
1487585849,1
1487585972,0
1487585972,1
1487585983,0
1487586646,1
1487586648,0
1487587420,1
1487574345,1
1487574356,0
1487574417,1
1487574515,0
1487574963,1
1487574965,0
1487576833,1
1487576843,0
1487576896,1
1487576917,0
1487577047,1
1487577331,0
1487571507,0
1487572927,1
1487572936,0
1487572941,1
1487572944,0
1487572998,1
1487573041,0
1487573119,1
1487573130,0
1487597856,1
1487597959,0
1487598935,1
1487598947,0
1487598980,1
1487598990,0
1487599090,1
1487599113,0
1487599125,1
1487599143,0
1487599144,1
1487599157,0
1487579292,1
1487579316,0
1487579688,1
1487579919,0
1487580322,1
1487580366,0
1487571355,1
1487592572,1
1487592711,0
1487593384,1
1487593389,0
1487593644,1
1487599162,1
1487599186,0
1487599637,1
1487599644,0
1487599949,1
1487599952,0
1487599956,1
1487599959,0
1487600404,1
1487600409,0
1487590440,1
1487575378,1
1487575399,0
1487575527,1
1487575533,0
1487576667,1
1487576686,0
1487590579,0
1487590717,1
1487590728,0
1487590904,1
1487590907,0
1487590932,1
1487590975,0
1487591080,1
1487591127,0
1487591208,1
1487591211,0
1487591444,1
1487591471,0
1487591565,1
1487591578,0
1487591858,1
1487592055,0
1487592060,1
1487592072,0
1487592188,1
1487592199,0
1487583619,1
1487583625,0
1487604446,1
1487604448,0
1487605691,1
1487605701,0
1487605758,1
1487606003,0
1487606076,1
1487606208,0
1487606317,1
1487606329,0
1487606683,1
1487606950,0
1487607032,1
1487607173,0
1487607209,1
1487607728,0
1487608257,1
1487608387,0
1487608523,1
1487608659,0
1487609208,1
1487609369,0
1487609369,1
1487609588,0
1487609691,1
1487610111,0
1487610552,1
1487610699,0
1487611023,1
1487611043,0
1487611121,1
1487611247,0
1487611779,1
1487611917,0
1487613795,1
1487613822,0
1487614987,1
1487614999,0
1487615007,1
1487615121,0
1487615160,1
1487615208,0
1487615655,1
1487615661,0
1487616542,1
1487616626,0
1487616872,1
1487616883,0
1487618874,1
1487618912,0
1487620886,1
1487620896,0
1487621176,1
1487621377,0
1487621381,1
1487621392,0
1487623035,1
1487623075,0
1487648249,1
1487648252,0
1487649601,1
1487650552,0
1487650889,1
1487651369,0
1487653368,1
1487653369,0
1487678580,1
1487678696,0
1487679507,1
1487679548,0
1487679980,1
1487679992,0
1487677620,1
1487677623,0
1487677651,1
1487677675,0
1487677695,1
1487677796,0
1487693069,1
1487693080,0
1487693646,1
1487693659,0
1487695463,1
1487695468,0
1487695537,1
1487695582,0
1487660891,1
1487660909,0
1487661378,1
1487661393,0
1487662157,1
1487662232,0
1487675885,1
1487675920,0
1487676174,1
1487676210,0
1487663679,1
1487663689,0
1487664108,1
1487664130,0
1487655264,1
1487655306,0
1487659132,1
1487659151,0
1487659155,1
1487659160,0
1487659254,1
1487659264,0
1487659369,1
1487659373,0
1487659412,1
1487659777,0
1487659869,1
1487659871,0
1487659980,1
1487660047,0
1487660135,1
1487660137,0
1487660627,1
1487660629,0
1487664921,1
1487664929,0
1487665973,1
1487665988,0
1487665990,1
1487665995,0
1487666001,1
1487666003,0
1487666030,1
1487666077,0
1487684145,1
1487684147,0
1487684482,1
1487684595,0
1487685268,1
1487655326,1
1487655336,0
1487656258,1
1487656408,0
1487656458,1
1487656501,0
1487656638,1
1487656641,0
1487656867,1
1487656877,0
1487673148,1
1487673193,0
1487674376,1
1487674387,0
1487674685,1
1487674695,0
1487657716,1
1487657727,0
1487657946,1
1487657959,0
1487657980,1
1487658269,0
1487671263,1
1487685417,0
1487666516,1
1487666575,0
1487667800,1
1487667817,0
1487667907,1
1487667918,0
1487682115,0
1487682193,1
1487682796,0
1487682797,1
1487682811,0
1487682877,1
1487682887,0
1487686324,1
1487686362,0
1487686406,1
1487686472,0
1487686582,1
1487686974,0
1487686991,1
1487687002,0
1487687240,1
1487687242,0
1487687741,1
1487687751,0
1487681617,1
1487681618,0
1487681641,1
1487681643,0
1487681833,1
1487669590,1
1487669598,0
1487671675,0
1487671840,1
1487671922,0
1487672113,1
1487672189,0
1487672410,1
1487672421,0
1487672692,1
1487672698,0
1487672721,1
1487672744,0
1487672795,1
1487672918,0
1487672978,1
1487673019,0
1487689829,1
1487689835,0
1487687959,1
1487687970,0
1487688302,1
1487688312,0
1487688482,1
1487688486,0
1487688781,1
1487688809,0
1487689150,1
1487689165,0
1487694598,1
1487694742,0
1487695932,1
1487695935,0
1487695935,1
1487695937,0
1487696203,1
1487696223,0
1487697722,1
1487697731,0
1487704428,1
1487704443,0
1487705378,1
1487705388,0
1487706998,1
1487707076,0
1487707080,1
1487707090,0
1487736003,1
1487736025,0
1487737237,1
1487737601,0
1487738089,1
1487738606,0
1487740447,1
1487740459,0
1487754469,1
1487754527,0
1487754619,1
1487755015,0
1487755024,1
1487755026,0
1487755031,1
1487755044,0
1487755150,1
1487744482,0
1487744551,1
1487744561,0
1487745530,1
1487745543,0
1487746107,1
1487746112,0
1487746127,1
1487746131,0
1487771500,1
1487771648,0
1487760529,1
1487760532,0
1487760541,1
1487760543,0
1487760633,1
1487760821,0
1487760878,1
1487760891,0
1487760956,1
1487760967,0
1487760989,1
1487760991,0
1487761230,1
1487761354,0
1487761452,1
1487761454,0
1487761637,1
1487761774,0
1487757383,1
1487757416,0
1487772539,1
1487772561,0
1487772586,1
1487772596,0
1487772597,1
1487772610,0
1487772695,1
1487772717,0
1487772838,1
1487772840,0
1487772851,1
1487772859,0
1487772875,1
1487772890,0
1487773224,1
1487773226,0
1487773228,1
1487773233,0
1487781099,0
1487781696,1
1487781715,0
1487755231,0
1487755328,1
1487755335,0
1487755343,1
1487755463,0
1487769040,1
1487769045,0
1487769158,1
1487769160,0
1487769790,1
1487769966,0
1487769970,1
1487769990,0
1487780858,1
1487748671,1
1487748677,0
1487748677,1
1487748679,0
1487748770,1
1487749014,0
1487749097,1
1487749102,0
1487773761,1
1487773763,0
1487773916,1
1487773918,0
1487774310,1
1487774312,0
1487764486,1
1487764497,0
1487764663,1
1487764667,0
1487764703,1
1487764705,0
1487764706,1
1487764737,0
1487743226,1
1487743758,0
1487743790,1
1487743876,0
1487744059,1
1487765493,1
1487765612,0
1487765713,1
1487765715,0
1487765721,1
1487765736,0
1487765971,1
1487766298,0
1487766301,1
1487766321,0
1487766394,1
1487744147,0
1487744160,1
1487744171,0
1487744243,1
1487752111,1
1487752252,0
1487752335,1
1487752338,0
1487752664,1
1487752669,0
1487753002,1
1487753016,0
1487761968,1
1487761971,0
1487762261,1
1487762313,0
1487762344,1
1487762346,0
1487762347,1
1487762357,0
1487762426,1
1487762451,0
1487762516,1
1487762571,0
1487762608,1
1487762651,0
1487762746,1
1487763046,0
1487763278,1
1487763280,0
1487763281,1
1487763292,0
1487742013,1
1487742064,0
1487766986,0
1487767086,1
1487767098,0
1487767143,1
1487767145,0
1487767338,1
1487767349,0
1487768530,1
1487768533,0
1487759273,1
1487759344,0
1487759832,1
1487759855,0
1487760209,1
1487760312,0
1487750035,1
1487750037,0
1487750782,1
1487751385,0
1487751585,1
1487751587,0
1487746798,1
1487746809,0
1487747165,1
1487747241,0
1487748004,1
1487748011,0
1487782624,1
1487782662,0
1487782702,1
1487782713,0
1487782859,1
1487783094,0
1487784689,1
1487784824,0
1487788895,1
1487788906,0
1487792775,1
1487792791,0
1487794075,1
1487794272,0
1487795630,1
1487795648,0
1487824204,1
1487824226,0
1487824997,1
1487825186,0
1487825808,1
1487825819,0
1487826337,1
1487826573,0
1487828457,1
1487828480,0
1487847441,0
1487847613,1
1487847713,0
1487848447,1
1487848549,0
1487852997,1
1487853311,0
1487853394,1
1487853404,0
1487853462,1
1487853464,0
1487853569,1
1487853583,0
1487853874,1
1487853883,0
1487839641,1
1487839653,0
1487839667,1
1487839689,0
1487840200,1
1487840229,0
1487840455,1
1487840466,0
1487840511,1
1487840531,0
1487861870,1
1487861905,0
1487861922,1
1487861924,0
1487861980,1
1487862035,0
1487868027,0
1487868027,1
1487868030,0
1487868164,1
1487868446,0
1487868621,1
1487868707,0
1487868754,1
1487868876,0
1487869337,1
1487869386,0
1487843881,1
1487843898,0
1487843921,1
1487843958,0
1487844162,1
1487844487,0
1487844872,1
1487855869,1
1487855890,0
1487855890,1
1487855902,0
1487856004,1
1487856008,0
1487856015,1
1487856038,0
1487830660,0
1487830689,1
1487830692,0
1487831269,1
1487831383,0
1487831638,1
1487831648,0
1487831767,1
1487831847,0
1487831905,1
1487831955,0
1487837745,1
1487838594,0
1487838735,1
1487838976,0
1487839046,1
1487839054,0
1487839132,1
1487839143,0
1487836132,1
1487836147,0
1487837464,1
1487837509,0
1487857926,1
1487857935,0
1487858426,1
1487858441,0
1487859301,1
1487859304,0
1487859625,1
1487859638,0
1487834098,0
1487834127,1
1487834742,0
1487834751,1
1487834795,0
1487834823,1
1487834826,0
1487835413,1
1487835416,0
1487867356,1
1487867367,0
1487867707,1
1487849459,1
1487849461,0
1487849618,1
1487849628,0
1487846325,1
1487846779,0
1487847327,1
1487847330,0
1487847427,1
1487830499,1
1487830509,0
1487830648,1
1487832728,1
1487832739,0
1487832744,1
1487832769,0
1487832966,1
1487832968,0
1487833440,1
1487833697,0
1487833719,1
1487833730,0
1487833932,1
1487844875,0
1487844929,1
1487845048,0
1487845101,1
1487845104,0
1487862483,1
1487862521,0
1487863527,1
1487863642,0
1487863644,1
1487863655,0
1487851292,1
1487851303,0
1487851472,1
1487851475,0
1487851484,1
1487851489,0
1487852201,1
1487852383,0
1487852755,1
1487852884,0
1487865085,1
1487865091,0
1487865167,1
1487865456,0
1487869562,1
1487869568,0
1487874393,1
1487874433,0
1487875032,1
1487875213,0
1487875489,1
1487875616,0
1487875622,1
1487875635,0
1487875651,1
1487875772,0
1487878532,1
1487878562,0
1487880111,1
1487880125,0
1487880151,1
1487880395,0
1487880660,1
1487880664,0
1487890430,1
1487890450,0
1487891238,1
1487891260,0
1487895124,1
1487895135,0
1487910601,1
1487910619,0
1487912621,1
1487912632,0
1487913213,1
1487913452,0
1487913767,1
1487913776,0
1487914566,1
1487914577,0
1487931895,1
1487931922,0
1487931949,1
1487931970,0
1487923045,1
1487923048,0
1487923509,1
1487923850,0
1487917793,1
1487917810,0
1487918262,1
1487918282,0
1487918393,1
1487918396,0
1487918770,1
1487918774,0
1487918780,1
1487918792,0
1487918819,1
1487918847,0
1487940451,1
1487940722,0
1487941077,1
1487941080,0
1487941156,1
1487941177,0
1487941208,1
1487941211,0
1487941351,1
1487941353,0
1487941587,1
1487941599,0
1487933980,1
1487933988,0
1487935135,1
1487935160,0
1487935279,1
1487935282,0
1487951064,1
1487951099,0
1487924431,1
1487924433,0
1487926007,1
1487926148,0
1487932042,1
1487932068,0
1487932074,1
1487932086,0
1487932099,1
1487932102,0
1487932692,1
1487932789,0
1487932884,1
1487933107,0
1487933332,1
1487933352,0
1487933408,1
1487933546,0
1487921119,1
1487921524,0
1487922105,1
1487922115,0
1487935326,1
1487935336,0
1487935544,1
1487935588,0
1487936235,1
1487936245,0
1487936533,1
1487926355,1
1487926366,0
1487936711,0
1487936954,1
1487936959,0
1487937328,1
1487937398,0
1487937663,1
1487937673,0
1487937721,1
1487937727,0
1487937803,1
1487937814,0
1487937890,1
1487937900,0
1487943594,1
1487943605,0
1487949481,1
1487949493,0
1487949777,1
1487949867,0
1487950049,1
1487950074,0
1487950353,1
1487950381,0
1487946910,1
1487946920,0
1487946948,1
1487947001,0
1487947888,1
1487947899,0
1487948432,1
1487948443,0
1487948687,1
1487948700,0
1487948958,1
1487948968,0
1487949019,1
1487949060,0
1487949082,1
1487949084,0
1487944061,1
1487944146,0
1487944189,1
1487944200,0
1487944250,1
1487944283,0
1487944396,1
1487944421,0
1487944933,1
1487944938,0
1487945273,1
1487945537,0
1487945564,1
1487945575,0
1487938962,1
1487939023,0
1487939490,1
1487939649,0
1487958656,1
1487958674,0
1487953063,1
1487953075,0
1487953773,1
1487953806,0
1487959934,1
1487959936,0
1487961038,1
1487961079,0
1487961098,1
1487961110,0
1487962642,1
1487962656,0
1487966715,1
1487967605,0
1487967704,1
1487967837,0
1487967841,1
1487967845,0
1487967865,1
1487967868,0
1487968199,1
1487968207,0
1487971579,1
1487971633,0
1487971641,1
1487971976,0
1487972007,1
1487972019,0
1487972801,1
1487972819,0
1487972988,1
1487973384,0
1487973388,1
1487973399,0
1487973634,1
1487973729,0
1488002563,1
1488002566,0
1488003061,1
1488003521,0
1488004346,1
1488004496,0
1488008594,1
1488009089,0
1488009991,1
1488010091,0
1488010583,1
1488010778,0
1488011659,1
1488011670,0
1488012434,1
1488012444,0
1488018302,1
1488018312,0
1488020630,1
1488020631,0
1488020632,1
1488020680,0
1488022658,1
1488022668,0
1488025004,1
1488025021,0
1488025068,1
1488025124,0
1488025126,1
1488025132,0
1488025155,1
1488025213,0
1488025290,1
1488025317,0
1488025318,1
1488025333,0
1488025614,1
1488025642,0
1488025647,1
1488025671,0
1488025799,1
1488026031,0
1488026191,1
1488026196,0
1488032485,1
1488032498,0
1488032574,1
1488032576,0
1488030999,1
1488031001,0
1488031832,1
1488031843,0
1488032171,1
1488032202,0
1488036145,1
1488036373,0
1488036693,1
1488037025,0
1488037044,1
1488037168,0
1488037169,1
1488037293,0
1488037326,1
1488037452,0
1488037819,1
1488037837,0
1488040512,1
1488040523,0
1488040781,1
1488040792,0
1488042710,1
1488042714,0
1488045463,1
1488045465,0
1488049177,1
1488049191,0
1488049192,1
1488049203,0
1488049886,1
1488049964,0
1488051348,1
1488051398,0
1488051570,1
1488051869,0
1488051914,1
1488051916,0
1488061542,1
1488061566,0
1488054195,1
1488054206,0
1488055489,1
1488055505,0
1488055712,1
1488058372,1
1488058413,0
1488059523,1
1488059542,0
1488059569,1
1488059585,0
1488059590,1
1488059592,0
1488059748,1
1488059758,0
1488059887,1
1488059923,0
1488064065,1
1488064077,0
1488052081,1
1488052101,0
1488052169,1
1488052188,0
1488052541,1
1488053059,0
1488067224,1
1488067227,0
1488064952,1
1488065007,0
1488065654,1
1488065684,0
1488066144,1
1488066250,0
1488053372,1
1488053390,0
1488053672,1
1488053693,0
1488066269,1
1488066282,0
1488055727,0
1488055854,1
1488055868,0
1488056376,1
1488056428,0
1488056467,1
1488056524,0
1488056616,1
1488056638,0
1488056930,1
1488056960,0
1488057055,1
1488057180,0
1488057523,1
1488057578,0
1488057778,1
1488057833,0
1488069771,1
1488069774,0
1488070442,1
1488070489,0
1488083559,1
1488083577,0
1488091262,1
1488091272,0
1488097228,1
1488097269,0
1488097321,1
1488097406,0
1488098262,1
1488098692,0
1488104609,1
1488104620,0
1488104948,1
1488104951,0
1488105160,1
1488105185,0
1488113253,1
1488113352,0
1488115136,1
1488115420,0
1488117034,1
1488117304,0
1488119762,1
1488119780,0
1488121446,1
1488121448,0
1488122307,1
1488122437,0
1488122622,1
1488122628,0
1488124901,1
1488125118,0
1488125136,1
1488125139,0
1488125259,1
1488125907,0
1488127007,1
1488127009,0
1488127526,1
1488127535,0
1488128121,1
1488128158,0
1488129106,1
1488129165,0
1488129168,1
1488129182,0
1488129265,1
1488129842,0
1488136840,1
1488137563,0
1488139873,1
1488139875,0
1488139876,1
1488139894,0
1488139914,1
1488141094,0
1488141096,1
1488141110,0
1488168902,1
1488168921,0
1488170876,1
1488170886,0
1488173167,1
1488173171,0
1488173309,1
1488173320,0
1488173972,1
1488173975,0
1488198059,1
1488198061,0
1488198967,1
1488198970,0
1488204283,1
1488204422,0
1488204423,1
1488204435,0
1488204535,1
1488204537,0
1488177683,0
1488177727,1
1488177844,0
1488177981,1
1488178048,0
1488178797,1
1488178801,0
1488179173,1
1488179232,0
1488184725,1
1488184803,0
1488184979,1
1488184996,0
1488186386,1
1488186391,0
1488191951,1
1488191988,0
1488192079,1
1488192094,0
1488192297,1
1488192321,0
1488192454,1
1488192463,0
1488193133,1
1488193145,0
1488179979,1
1488179989,0
1488182142,1
1488182147,0
1488182149,1
1488182237,0
1488182295,1
1488182416,0
1488182595,1
1488182635,0
1488199082,1
1488199092,0
1488199109,1
1488199178,0
1488199278,1
1488199347,0
1488199802,1
1488199808,0
1488199917,1
1488200712,0
1488201166,1
1488201191,0
1488201823,1
1488201833,0
1488176260,1
1488176276,0
1488176402,1
1488176547,0
1488177115,1
1488177120,0
1488177676,1
1488191779,1
1488191791,0
1488195455,1
1488195496,0
1488195848,1
1488196017,0
1488196018,1
1488196029,0
1488196170,1
1488196318,0
1488196390,1
1488196526,0
1488186942,1
1488186944,0
1488187457,1
1488187473,0
1488188060,1
1488188062,0
1488207905,1
1488207949,0
1488207991,1
1488208070,0
1488208283,1
1488208304,0
1488207357,1
1488207393,0
1488182825,1
1488182836,0
1488183293,1
1488183309,0
1488202636,1
1488202817,0
1488202995,1
1488202997,0
1488203126,1
1488203136,0
1488203730,1
1488203772,0
1488203775,1
1488203785,0
1488209809,1
1488209817,0
1488212543,1
1488212554,0
1488214592,1
1488214630,0
1488218512,1
1488218806,0
1488221327,1
1488221338,0
1488221367,1
1488221368,0
1488221524,1
1488221530,0
1488227149,1
1488227529,0
1488227529,1
1488227540,0
1488255304,1
1488255322,0
1488256636,1
1488257435,0
1488258453,1
1488258463,0
1488259406,1
1488259503,0
1488270026,1
1488270028,0
1488270562,1
1488270578,0
1488271685,1
1488271686,0
1488271749,1
1488271750,0
1488291020,1
1488291030,0
1488291034,1
1488291039,0
1488291069,1
1488291083,0
1488291086,1
1488291097,0
1488291109,1
1488291118,0
1488291122,1
1488291139,0
1488291181,1
1488291305,0
1488265629,1
1488265641,0
1488286033,0
1488286333,1
1488286566,0
1488286685,1
1488286690,0
1488286886,1
1488287031,0
1488272149,1
1488272367,0
1488272749,1
1488272779,0
1488272933,1
1488272943,0
1488273058,1
1488273068,0
1488273092,1
1488273096,0
1488263800,1
1488263803,0
1488263804,1
1488263808,0
1488263851,1
1488263930,0
1488264349,1
1488264375,0
1488265289,1
1488265321,0
1488265393,1
1488265407,0
1488265421,1
1488265492,0
1488285058,1
1488285065,0
1488285282,1
1488285354,0
1488285464,1
1488285474,0
1488285802,1
1488285804,0
1488285805,1
1488294819,1
1488294860,0
1488294980,1
1488295107,0
1488295278,1
1488295344,0
1488295367,1
1488295456,0
1488295457,1
1488295459,0
1488295551,1
1488295566,0
1488295567,1
1488295570,0
1488295571,1
1488295585,0
1488295734,1
1488295745,0
1488280663,1
1488280728,0
1488280863,1
1488280876,0
1488280934,1
1488280947,0
1488281080,1
1488281139,0
1488281400,1
1488281420,0
1488281462,1
1488281628,0
1488281786,1
1488281812,0
1488262005,0
1488262598,1
1488262608,0
1488262910,1
1488262920,0
1488262964,1
1488263034,0
1488263434,1
1488263445,0
1488283530,1
1488283533,0
1488284218,1
1488284220,0
1488261926,1
1488277233,0
1488277235,1
1488277254,0
1488277267,1
1488277298,0
1488277409,1
1488277456,0
1488276497,1
1488276544,0
1488277200,1
1488292998,1
1488293011,0
1488268135,0
1488268142,1
1488268158,0
1488268503,1
1488268512,0
1488268562,1
1488268570,0
1488268588,1
1488268799,0
1488288128,1
1488288139,0
1488288447,1
1488288461,0
1488295906,1
1488295922,0
1488296143,1
1488296151,0
1488279903,1
1488280008,0
1488280196,1
1488280198,0
1488280294,1
1488280321,0
1488266657,1
1488266823,0
1488267628,1
1488267648,0
1488267732,1
1488267841,0
1488267945,1
1488267969,0
1488268035,1
1488268054,0
1488268071,1
1488297011,1
1488297014,0
1488299403,1
1488299414,0
1488299934,1
1488299979,0
1488300473,1
1488300481,0
1488392109,0
1488392142,1
1488392150,0
1488393195,1
1488393225,0
1488396359,1
1488396369,0
1488396369,1
1488396371,0
1488396527,1
1488396548,0
1488397756,1
1488397773,0
1488397865,1
1488398040,0
1488398781,1
1488398796,0
1488400678,1
1488400681,0
1488400977,1
1488401069,0
1488401891,1
1488401905,0
1488903852,0
1488903852,1
1488904213,0
1488904869,1
1488904875,0
1488910816,1
1488911027,0
1488911096,1
1488911192,0
1488912131,1
1488912151,0
1488917725,1
1488917733,0
1488917770,1
1488917775,0
1488917904,1
1488918530,0
1488947402,1
1488947424,0
1488950349,1
1488950407,0
1488950474,1
1488950478,0
1488964357,1
1488964378,0
1488964707,1
1488964756,0
1488965387,1
1488965395,0
1488957881,0
1488956358,1
1488956359,0
1488956366,1
1488956383,0
1488957470,1
1488957480,0
1488957839,1
1488976899,1
1488976901,0
1488977797,1
1488968953,1
1488968983,0
1488969355,1
1488969369,0
1488969387,1
1488969451,0
1488969455,1
1488969473,0
1488969517,1
1488969756,0
1488969862,1
1488969864,0
1488970644,1
1488970651,0
1488976086,1
1488976101,0
1488983296,1
1488983416,0
1488984204,1
1488984209,0
1488973336,1
1488973352,0
1488973416,1
1488973436,0
1488973494,1
1488973617,0
1488973667,1
1488973689,0
1488973744,1
1488973760,0
1488977882,0
1488977941,1
1488978836,0
1488978844,1
1488978875,0
1488979191,1
1488981651,1
1488981671,0
1488981671,1
1488981673,0
1488981673,1
1488981676,0
1488981931,1
1488981944,0
1488981947,1
1488981959,0
1488982004,1
1488982093,0
1488982194,1
1488982234,0
1488982255,1
1488982267,0
1488982576,1
1488982640,0
1488982664,1
1488982694,0
1488982799,1
1488982829,0
1488982851,1
1488982888,0
1488982926,1
1488982958,0
1488983011,1
1488983118,0
1488983120,1
1488983133,0
1488967160,1
1488967290,0
1488968142,1
1488968230,0
1488953239,1
1488953282,0
